Index,URL,Name,Title,Source,Source_link,Importance,Currency,Description
205,https://www.investing.com/economic-calendar/manufacturing-production-205 ,manufacturing production,United Kingdom Manufacturing Production MoM,Office for National Statistics,https://www.gov.uk/government/statistics/announcements ,2.0,GBP,"Manufacturing Production measures the change in the total inflation-adjusted value of output produced by manufacturers. Manufacturing accounts for approximately 80% of overall Industrial Production. A higher than expected reading should be taken as positive/bullish for the GBP, while a lower than expected reading should be taken as negative/bearish for the GBP."
206,https://www.investing.com/economic-calendar/manufacturing-sales-206 ,manufacturing sales,New Zealand Manufacturing Sales Volume QoQ,Statistics New Zealand,http://www.stats.govt.nz/ ,1.0,NZD,"Manufacturing Sales measures the change in the overall value of sales made by manufacturers.A higher than expected reading should be taken as positive/bullish for the NZD, while a lower than expected reading should be taken as negative/bearish for the NZD."
207,https://www.investing.com/economic-calendar/manufacturing-sales-207 ,manufacturing sales,Canada Manufacturing Sales MoM,Statistics Canada,http://www.statcan.gc.ca/eng/start ,1.0,CAD,"Manufacturing Sales measures the change in the overall value of sales made at the manufacturing level.A higher than expected reading should be taken as positive/bullish for the CAD, while a lower than expected reading should be taken as negative/bearish for the CAD."
208,,,,,,,,
209,https://www.investing.com/economic-calendar/monetary-base-209 ,monetary base,Japan Monetary Base YoY,Bank of Japan,http://www.boj.or.jp/en/index.htm ,1.0,JPY,"Monetary Base measures the change in the total amount of domestic currency in circulation and current account deposits held at the Bank of Japan. An increasing supply of money leads to additional spending, which in turn leads to inflation."
210,https://www.investing.com/economic-calendar/monetary-policy-meeting-minutes-210 ,monetary policy meeting minutes,Japan Monetary Policy Meeting Minutes,Bank of Japan,https://www.boj.or.jp/en/mopo/mpmsche_minu/index.htm/ ,2.0,JPY,"The Monetary Policy Meeting Minutes are a detailed record of the Bank of Japan's policy setting meeting, containing in-depth insights into the economic conditions that influenced the decision on where to set interest rates."
211,https://www.investing.com/economic-calendar/mortgage-approvals-211 ,mortgage approvals,United Kingdom Mortgage Approvals,Bank of England,https://www.bankofengland.co.uk/ ,1.0,GBP,"Mortgage Approvals measures the number of new mortgages approved for home purchases during the previous month by the Bank of England. The data tends to have a limited impact because about 60% of all mortgages are covered by the BBA Mortgage Approvals data released a few days earlier.A higher than expected reading should be taken as positive/bullish for the GBP, while a lower than expected reading should be taken as negative/bearish for the GBP."
212,https://www.investing.com/economic-calendar/mpc-meeting-minutes-212 ,mpc meeting minutes,Bank of England (BoE) MPC Meeting Minutes,Bank of England,https://www.bankofengland.co.uk/monetary-policy-summary-and-minutes/monetary-policy-summary-and-minutes ,2.0,GBP,"The Monetary Policy Meeting Minutes are a detailed record of the Bank of England's policy setting meeting, containing in-depth insights into the economic conditions that influenced the decision on where to set interest rates. The breakdown of the MPC members' interest rate votes tends to be the most important part of the minutes. "
213,https://www.investing.com/economic-calendar/mpc-member-blanchflower-speaks-213 ,mpc member blanchflower speaks,Bank of England (BoE) MPC Member Blanchflower Speaks,, ,1.0,GBP,Bank of England (BOE) Monetary Policy Committee (MPC) Member David Blanchflower (June 2006 - May 2009) is to speak. BOE MPC members are responsible for setting the benchmark interest rate and their speeches often contain indications on the future possible direction of monetary policy.His comments may determine a short-term positive or negative trend.
214,https://www.investing.com/economic-calendar/mpc-member-gieve-speaks-214 ,mpc member gieve speaks,Bank of England (BoE) MPC Member Gieve Speaks,, ,2.0,GBP,Bank of England (BOE) Monetary Policy Committee (MPC) Member John Gieve (January 2006 - February 2009) is to speak. BOE MPC members are responsible for setting the benchmark interest rate and their speeches often contain indications on the future possible direction of monetary policy.His comments may determine a short-term positive or negative trend.
215,https://www.investing.com/economic-calendar/mpc-member-sentance-speaks-215 ,mpc member sentance speaks,Bank of England (BoE) MPC Member Sentance Speaks,Bank of England,https://www.bankofengland.co.uk/ ,2.0,GBP,Bank of England (BOE) Monetary Policy Committee (MPC) Member Andrew Sentance (October 2006 - May 2011) is to speak. BOE MPC members are responsible for setting the benchmark interest rate and their speeches often contain indications on the future possible direction of monetary policy.His comments may determine a short-term positive or negative trend.
216,https://www.investing.com/economic-calendar/mpc-treasury-committee-hearings-216 ,mpc treasury committee hearings,Bank of England (BoE) MPC Treasury Committee Hearings,Parliament,https://committees.parliament.uk/work/68/bank-of-england-monetary-policy-reports/ ,2.0,GBP,Bank of England (BOE) Governor Mervyn King and several Monetary Policy Committee (MPC) members testify before Parliament's Treasury Committee. The hearings are a few hours in length and can create market volatility for the duration.
217,,,,,,,,
218,https://www.investing.com/economic-calendar/nahb-housing-market-index-218 ,nahb housing market index,United States NAHB Housing Market Index,NAHB,https://www.nahb.org/news-and-economics/housing-economics/indices/housing-market-index ,1.0,USD,"The National Association of Home Builders (NAHB) Housing Market Index (HMI) rates the relative level of current and future single-family home sales. The data is compiled from a survey of around 900 home builders. A reading above 50 indicates a favorable outlook on home sales; below indicates a negative outlook.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
